Rapo2011hierarkia Taso 00 - Avain - Category Code,Rapo2011hierarkia Taso 00 - Avain - Pitkä nimi,Rapo2011hierarkia Taso 03 - Avain - Category Code,Rapo2011hierarkia Taso 03 - Avain - Pitkä nimi,Rapo2011hierarkia Taso 05 - Avain - Category Code,Rapo2011hierarkia Taso 05 - Avain - Pitkä nimi,Summataso3 - Category Code,Summataso3 - Pitkä nimi,Tilinumero Taso 0 - Avain - Pitkä nimi,Tilinumero Taso 0 - Avain - Category Code,Budjetti eur,Toteuma eur
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR150.11,Tietohallinto,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/458000 Kalusto,TILI/458000,181 800,73 719
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR150.11,Tietohallinto,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/460000 Muu materiaali,TILI/460000,5 000,3 329
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR150.11,Tietohallinto,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/961400 Sis.muu materiaali,TILI/961400,0,508
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR150.11,Tietohallinto,Muut toimintakulut,Muut toimintakulut,TILI/484000 Koneiden ja laitteiden vuokrat,TILI/484000,1 024 740,798 230
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR150.11,Tietohallinto,Muut toimintakulut,Muut toimintakulut,TILI/486000 Muut vuokrat,TILI/486000,0,2 732
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR150.11,Tietohallinto,Muut toimintakulut,Muut toimintakulut,TILI/494000 Jäsenmaksut,TILI/494000,0,965
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR150.11,Tietohallinto,Muut toimintakulut,Muut toimintakulut,TILI/495000 Muut kulut,TILI/495000,0,1 497
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR150.11,Tietohallinto,Muut toimintakulut,Muut toimintakulut,TILI/980200 Sis.rakennusten ja huoneistojen vuokrat,TILI/980200,168 660,173 293
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL100.11,Konsernihallinto,1111MR150.11,Tietohallinto,Muut toimintakulut,Muut toimintakulut,TILI/980300 Sis.koneiden ja laitteiden vuokrat/meno,TILI/980300,6 600,8 792
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Myyntituotot,Myyntituotot,TILI/309900 Muut korvaukset,TILI/309900,0,-41 868
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Myyntituotot,Myyntituotot,TILI/311000 Jäsenkuntien maksuosuudet ja korvaukset kuntayhtym,TILI/311000,0,-127 360
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Myyntituotot,Myyntituotot,TILI/311500 Muut yhteistoimintakorvaukset,TILI/311500,-31 000,0
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Myyntituotot,Myyntituotot,TILI/313500 Oppisopimuskoulutuksen koulutuskorvaukset,TILI/313500,0,-70 795
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Myyntituotot,Myyntituotot,TILI/314000 Muut myyntituotot,TILI/314000,-10 000,-326 259
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Myyntituotot,Myyntituotot,TILI/900500 Sis.muut myyntituotot,TILI/900500,0,-112 704
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Tuet ja avustukset,Tuet ja avustukset,TILI/330000 Työllistämistuki,TILI/330000,-1 417 107,-1 316 199
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Tuet ja avustukset,Tuet ja avustukset,TILI/330500 Valtion korvaus kuntouttavasta työtoiminnasta,TILI/330500,-60 000,-115 220
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Tuet ja avustukset,Tuet ja avustukset,TILI/333000 Muut tuet ja avustukset,TILI/333000,-22 893,-1 347 871
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Tuet ja avustukset,Tuet ja avustukset,TILI/920100 Sis.muut tuet ja avustukset,TILI/920100,0,-11 327
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Muut toimintatuotot,Muut toimintatuotot,TILI/352700 Saadut luottotappiot,TILI/352700,0,-346
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Muut toimintatuotot,Muut toimintatuotot,TILI/353000 Muut tuotot,TILI/353000,-120 000,-92 060
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Muut toimintatuotot,Muut toimintatuotot,TILI/353200 Laskennalliset tapaturmavakuutusmaksut,TILI/353200,0,-558 387
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Muut toimintatuotot,Muut toimintatuotot,TILI/930100 Sis.muiden rakennusten vuokrat,TILI/930100,0,138
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Muut toimintatuotot,Muut toimintatuotot,TILI/930500 Sis.muut tuotot,TILI/930500,0,-44 065
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/400000 Maksetut palkat ja palkkiot,TILI/400000,5 145 968,6 159 096
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/406000 Jaksotetut palkat ja palkkiot,TILI/406000,0,11 630
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/406600 Lomapalkkajaksotus,TILI/406600,0,86 281
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/410000 KuEL-maksut/Palkkaperusteiset maksut,TILI/410000,815 029,986 920
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/410100 KuEL-maksut/Eläkemenoperusteiset maksut,TILI/410100,1 231 270,1 223 198
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/410200 KuEL-maksutVarhe-maksut,TILI/410200,16 808,-38 793
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/413000 Jaksotetut eläkekulut,TILI/413000,0,16 613
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/415000 Kansaneläke- ja sairausvakuutusmaksut,TILI/415000,112 547,129 323
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/416000 Työttömyysvakuutusmaksut,TILI/416000,167 018,9 294
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/417000 Tapaturmavakuutusmaksut (sisäinen),TILI/417000,18 831,22 691
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/417500 Tapaturmavakuutusmaksut,TILI/417500,0,601 040
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/418000 Muut sosiaalivakuutusmaksut,TILI/418000,7 907,-130 789
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/419000 Jaksotetut sosiaalivakuutusmaksut,TILI/419000,0,846
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/423000 Sairausvakuutuskorvaukset,TILI/423000,-27 650,-69 463
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/424000 Tapaturmakorvaukset,TILI/424000,0,-5 775
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/426000 Muut henkilöstömenojen korjauserät,TILI/426000,0,-1 183
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/426100 SV-päivärahojen sotu-maksut,TILI/426100,0,-1 491
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/940200 Sis.luontaisetukorvaukset/meno,TILI/940200,0,3 361
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Henkilöstökulut,Henkilöstökulut,TILI/980600 Sis.luontaisetukorvaukset/tulo,TILI/980600,0,-3 361
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,"TILI/434000 Toimisto-, pankki- ja asiantuntijapalvelut",TILI/434000,265 850,699 897
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/435000 Painatukset ja ilmoitukset,TILI/435000,16 700,35 904
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/436000 Posti- ja telepalvelut,TILI/436000,15 350,30 880
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/437000 Vakuutukset,TILI/437000,0,13 847
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/438000 Puhtaanapito- ja pesulapalvelut,TILI/438000,55,3 751
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,"TILI/440000 Koneiden, kaluston ja laitteiden rakentamis- ja ku",TILI/440000,1 000,367
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/441000 Majoitus- ja ravitsemispalvelut,TILI/441000,50 330,55 603
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/442000 Matkustus- ja kuljetuspalvelut,TILI/442000,29 853,166 295
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/443000 Sosiaali- ja terveyspalvelut,TILI/443000,0,3 900
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/444000 Opetus- ja kulttuuripalvelut,TILI/444000,18 029,141 499
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/445000 Osuus verotuskustannuksiin,TILI/445000,0,213
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/447000 Muut palvelut,TILI/447000,65 550,28 438
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,"TILI/950100 Sis.toimisto-, pankki- ja asiantuntijapalvelut",TILI/950100,147 971,170 549
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/950300 Sis.posti- ja telepalvelut,TILI/950300,40 840,21 140
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/950400 Sis.puhtaanapito- ja pesulapalvelut,TILI/950400,73 330,65 321
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/950700 Sis.majoitus- ja ravitsemispalvelut,TILI/950700,0,38 877
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/950800 Sis.matkustus- ja kuljetuspalvelut,TILI/950800,0,130
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/950900 Sis.sosiaali- ja terveyspalvelut,TILI/950900,0,1 338
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/951000 Sis.opetus- ja kulttuuripalvelut,TILI/951000,0,106
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/951200 Sis.muut palvelut,TILI/951200,0,1 142
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Palvelujen ostot,Palvelujen ostot,TILI/430000 Asiakaspalvelujen ostot,TILI/430000,3 156 642,3 126 727
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/450000 Toimisto- ja koulutarvikkeet,TILI/450000,2 000,32 372
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/451000 Kirjallisuus,TILI/451000,850,3 192
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/452000 Elintarvikkeet,TILI/452000,1 100,6 885
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/453000 Vaatteisto,TILI/453000,0,2 184
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/454000 Lääkkeet ja hoitotarvikkeet,TILI/454000,681,460
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/455000 Siivous- ja puhdistusaineet,TILI/455000,349,3 102
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/456000 Poltto- ja voiteluaineet,TILI/456000,0,36
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/457200 Sähkö,TILI/457200,0,345
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/458000 Kalusto,TILI/458000,1 720,71 342
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/459000 Rakennusmateriaali,TILI/459000,2 500,193
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/460000 Muu materiaali,TILI/460000,90 300,19 465
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/465000 Saadut käteisalennukset,TILI/465000,0,-105
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/960100 Sis.toimisto- ja koulutarvikkeet,TILI/960100,0,729
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/960300 Sis.elintarvikkeet,TILI/960300,0,186
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,"Aineet, tarvikkeet ja tavarat","Aineet, tarvikkeet ja tavarat",TILI/961400 Sis.muu materiaali,TILI/961400,0,716
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Avustukset,Avustukset,TILI/474000 Avustukset yhteisöille,TILI/474000,1 603 000,1 592 602
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Avustukset,Avustukset,TILI/970100 Sis.avustukset yhteisöille,TILI/970100,250 000,173 906
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Avustukset,Avustukset,TILI/970500 Sis. Avustukset liikelaitoksille,TILI/970500,0,48 563
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Muut toimintakulut,Muut toimintakulut,TILI/482000 Rakennusten ja huoneistojen vuokrat,TILI/482000,350,15 021
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Muut toimintakulut,Muut toimintakulut,TILI/484000 Koneiden ja laitteiden vuokrat,TILI/484000,8 000,13 437
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Muut toimintakulut,Muut toimintakulut,TILI/486000 Muut vuokrat,TILI/486000,1 146,31 419
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Muut toimintakulut,Muut toimintakulut,TILI/490000 Välilliset verot,TILI/490000,0,526
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Muut toimintakulut,Muut toimintakulut,TILI/494000 Jäsenmaksut,TILI/494000,200,965
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Muut toimintakulut,Muut toimintakulut,TILI/495000 Muut kulut,TILI/495000,96 084,10 363
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Muut toimintakulut,Muut toimintakulut,TILI/980200 Sis.rakennusten ja huoneistojen vuokrat,TILI/980200,451 820,412 102
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Muut toimintakulut,Muut toimintakulut,TILI/980300 Sis.koneiden ja laitteiden vuokrat/meno,TILI/980300,15 500,1 152
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Muut toimintakulut,Muut toimintakulut,TILI/980400 Sis.muut vuokrat,TILI/980400,0,1 158
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR300.11,Hallinto ja kehittäm,Muut toimintakulut,Muut toimintakulut,TILI/980500 Sis.muut kulut,TILI/980500,0,923
Rapo2011hierarkia Taso 00 - Avain,Rapo2011hierarkia Taso 00 - Avain,1111PAL300.11,Sosiaali- ja terveys,1111MR311.11,Jyväskylä terveydenh,Myyntituotot,Myyntituotot,TILI/308300 Lääkäreiden koulutuskorvaus,TILI/308300,-299 534,-394 000
